_id,coll_name,coll_place,description,lat,long,object_name,object_number,os_gridref,priref,repro_ref,strat_type,strat_unit,taxonomy,url
6759,"Milburn, Commander",,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras bullatum cephalopod, showing septa.",,,Cephalopod,G.02125,Unknown,48685,G.02125.jpg,Chronostratigraphy,Silurian Period; Ludfordian Stage,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.02125.jpg
7021,"Norton, W.J.",Upper Millichope,Fossilised remains of the Silurian monoplacophoran Tremanotus sp. found at Upper Millichope.,52.49679644,-2.7084586,Monoplacophoran,G.03960,SO5289,57554,G.03960.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Elton Formation,Tremanotus sp.,https://data.nhm.ac.uk/media/ludlow:G.03960.jpg
6898,unknown,"Main Channel, Section 2, Devil's Hole","Fossilised remains of the Silurian eurypterid Pterygotus sp. found in the Main Channel, Section 2, Devils Hole.",52.52488214,-2.4878202,Eurypterid,G.03438.002,SO6792,72145,G.03438.002a.jpg; G.03438.002b.jpg,Chronostratigraphy,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.03438.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03438.002b.jpg
7004,unknown,Lyme Regis,Fossilised remains of forelimb of a juvenile Jurassic ichthyosaur. Numerous digit bones and two carpal bones preserved. Found at Lyme Regis.,50.72373134,-2.95055508,Ichthyosaur,G.03872,SY3392,656680,G.03872.jpg,Chronostratigraphy,Jurassic Period,Ichthyosaurus sp.,https://data.nhm.ac.uk/media/ludlow:G.03872.jpg
7043,unknown,"Mary Knoll House, Ludlow","Fossilised shell remains of a single valve of the Silurian bivalve, Cardiola interupta. Marked radial ribbing and concentric growth lines visible. Counterpart to G.04116.001. Mounted on card. Found at Mary Knoll House, Ludlow.",52.35259936,-2.7648781,BIVALVE,G.04116.002,SO4873,657765,G.04116.002.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Middle Elton Formation,Cardiola interupta,https://data.nhm.ac.uk/media/ludlow:G.04116.002.jpg
6785,unknown,Unknown,Fossilised remains of Carboniferous coral Amplexus cotalbides.,,,CORAL,G.02328,unknown,656414,G.02328a.jpg; G.02328b.jpg; G.02328c.jpg,Chronostratigraphy,Carboniferous Period,Amplexus cotalbides,https://data.nhm.ac.uk/media/ludlow:G.02328a.jpg; https://data.nhm.ac.uk/media/ludlow:G.02328b.jpg; https://data.nhm.ac.uk/media/ludlow:G.02328c.jpg
7133,Much Wenlock Museum,Much Wenlock Borough,"Fossilised remains of phragmocone of the Silurian cephalopod, Dawsonoceras annulatum, showing septal surfaces. The remains of a compound coral is on the reverse. Found in Much Wenlock district",52.5963269,-2.59195583,Cephalopod,G.05001,SJ60,47731,G.05001a.jpg; G.05001b.jpg,"Biostratigraphy, Chronostratigraphy",Silurian Period; Wenlock Series,Dawsonoceras annulatum,https://data.nhm.ac.uk/media/ludlow:G.05001a.jpg; https://data.nhm.ac.uk/media/ludlow:G.05001b.jpg
6922,"Baker, William Erskine","Siwalik Hills, India",Fossilised remains of the distal or lower end of the metacarpal bone of a deer from the Siwalik Hills of India.,,,Deer; Metacarpal,G.03560,unknown,47547,G.03560.jpg,Chronostratigraphy,Neogene Period; Miocene series,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.03560.jpg
7047,"Bell, Peter",Downton Castle,Fossilised shell remains of the Silurian bivalve Goniophora cymbaeformis found at Downton Castle.,52.3611938,-2.82376662,BIVALVE,G.04154,SO4474,655886,G.04154.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Whitcliffe Formation,Goniophora cymbaeformis,https://data.nhm.ac.uk/media/ludlow:G.04154.jpg
7057,unknown,Unknown,Fossilised remains of the Devonian heterostracan fish Pteraspis leathensis.,,,Fish,G.04283,unknown,49584,G.04283.jpg,Chronostratigraphy,Devonian Period; Lower Ditton Series; Lochkovien stage,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.04283.jpg
6824,unknown,Upper Millichope,"Fossilised remains of pygidium of the Silurian trilobite, Dalmanites myops, found at Upper Millichope.",52.49679644,-2.7084586,Trilobite,G.02931,SO5289,73677,G.02931.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.02931.jpg
7156,,Ludlow Castle,"Internal mould showing part of the phragmocone of the Silurian orthocone cephalopod, Orthoceras bullatum. With fragments of Orbiculoidea sp. and Spirorbis sp. epizoic fossils.",52.36177534,-2.73566629,Cephalopod,G.05387,SO5074,49084,G.05387a.jpg; G.05387b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Lower Whitcliffe Formation; Ludlow Series,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.05387a.jpg; https://data.nhm.ac.uk/media/ludlow:G.05387b.jpg
6950,"Baker, William Erskine",Siwalik Hills,"Fossilised remains of part of the jaw, including teeth of an extinct type of antelope. Collected from the Siwalik Hills, India.",,,Antelope; Jaw,G.03596,unknown,47517,G.03596a.jpg; G.03596b.jpg,Biostratigraphy,Miocene,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.03596a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03596b.jpg
7102,"Lello, A.C.N.",Afon Cain; Pont Derwlwyn; Montgomeryshire,"Fossilised shell fragments of the Ordovician brachiopod Sowerbyella sericea found at Pont Derwlwyn, Llanfyllin, Montgomeryshire. Counterpart to G.04740.001",52.76174606,-3.27589681,Brachiopod,G.04740.002,SJ1419,655140,G.04740.002.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Sowerbyella sericea,https://data.nhm.ac.uk/media/ludlow:G.04740.002.jpg
7068,unknown,Upper Millichope,"Fossilised shell of the Silurian gastropod Loxonema sinuosa found at Upper Millichope, Shropshire.",52.49679644,-2.7084586,Gastropod,G.04343,SO5289,56899,G.04343.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Loxonema sinuosa,https://data.nhm.ac.uk/media/ludlow:G.04343.jpg
6833,"Lello, A.C.N.; Boucher, J.; Boucher, H.",Upper Millichope,"Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at Upper Millichope, Shropshire.",52.49679644,-2.7084586,Trilobite,G.03080,SO5289,74450,G.03080.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.03080.jpg
7162,"Griffiths, Mr",Mill Street Weir; Ludlow Town,"Fossilised remains of phragmacone of the Silurian orthocone cephalopod, Polygrammoceras bullatum, showing septal sututres. Found at Mill Street Weir, Ludlow.",52.36177534,-2.73566629,Cephalopod,G.05408,SO5074,66432,G.05408a.jpg; G.05408b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Lower Whitcliffe Formation,Polygrammoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.05408a.jpg; https://data.nhm.ac.uk/media/ludlow:G.05408b.jpg
6953,unknown,Meadowley Hill,"Fossilized remains of the Devonian agnathan Pteraspis leathensis found at Meadowley Hill, Morville",52.50643275,-2.59074793,Fish,G.03604,SO69,49514,G.03604.jpg,Chronostratigraphy,Devonian Period,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.03604.jpg
7113,"Baker, Harry; Norton, W.J.",Burrington,"Fossilised thorax and tail remains of the Silurian trilobite, Calymene nodulosa found at Burrington.",52.33422582,-2.82326525,Trilobite,G.04881,SO4471,52437,G.04881.jpg,"Biostratigraphy, Chronostratigraphy, Lithostratigraphy",Silurian Period; Coalbrookdale Formation,Calymene nodulosa,https://data.nhm.ac.uk/media/ludlow:G.04881.jpg
7069,"Bell, P.",Sunnyhill,"Fossilised remains of Silurian gastropod, Loxonema sp. Found at Sunnyhill, Mortimer Forest.",52.36168297,-2.7503499,Gastropod,G.04402.001,SO4974,56881,G.04402.001.jpg; G.04402c.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Upper Leintwardine Formation,Loxonema sp.,https://data.nhm.ac.uk/media/ludlow:G.04402.001.jpg; https://data.nhm.ac.uk/media/ludlow:G.04402c.jpg
6895,unknown,"Devil's Hole, Morville","Fossilised fragment of spine from the Silurian Acanthodian fish Parexus sp. found at Devils Hole, Morville, Shropshire.",52.5338717,-2.4879199,Fish,G.03404.002,SO6793,56233,G.03404.002.jpg; G.03404.002b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Pridoli Series; Traquairaspis symondsi zone,Parexus sp.,https://data.nhm.ac.uk/media/ludlow:G.03404.002.jpg; https://data.nhm.ac.uk/media/ludlow:G.03404.002b.jpg
7197,unknown,Hillside,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchi preserving pygidium and partial thorax. Labelled as Ogygia sp. Found at Hillside.,,,Trilobite,G.05959,unknown,54055,G.05959.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.05959.jpg
6963,"Norton, W. J.",Unknown,Fossilised remains of the Jurassic ammonite Caloceras sp.,,,AMMONITE,G.03663,unknown,81640,G.03663.jpg,"Chronostratigraphy, Lithostratigraphy",Jurassic Period; Lower Lias,Caloceras sp.,https://data.nhm.ac.uk/media/ludlow:G.03663.jpg
7142,"Taylor, A.",Whitcliffe,"Septal surface of the Silurian cephalopod, Leurocycloceras whitcliffense, showing the position of the centrally placed septal foramen.",52.36177534,-2.73566629,Cephalopod,G.05181,SO5074,48706,G.05181a.jpg; G.05181b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Whitcliffe Formation,Leurocycloceras whitcliffense,https://data.nhm.ac.uk/media/ludlow:G.05181a.jpg; https://data.nhm.ac.uk/media/ludlow:G.05181b.jpg
7071,unknown,Norwich district,"Fossilised fragment of the guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",52.55337574,1.24374364,Belemnite,G.04425.002,TG20,662057,G.04425.002.jpg,Chronostratigraphy,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.002.jpg
6923,"Baker, William Erskine","Siwalik Hills, India","Fossilised remains of the distal or lower end of the metacarpal bone of a deer, from the Siwalik Hills of India.",,,Deer; Metacarpal,G.03562,unknown,47548,G.03562a.jpg; G.03562b.jpg; G.03562c.jpg; G.03562d.jpg,Chronostratigraphy,Neogene Period; Miocene series,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.03562a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03562b.jpg; https://data.nhm.ac.uk/media/ludlow:G.03562c.jpg; https://data.nhm.ac.uk/media/ludlow:G.03562d.jpg
7626,"Tarrant, P.; Rowlands, M.",Titterhill Quarry,"Fossilised remains of the ventral rim of a headshield belonging to a Devonian agnathan, Cephalaspis sp.",,,Agnathan,G.09380.001,unknown,656030,G.09380.001.jpg,Chronostratigraphy,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09380.001.jpg
7005,unknown,Unknown,"Fossilised remains of the limb bone of a Jurassic plesiosaur. This exhibits spectacular evidence of scavenging: not only 4 or 5 massive gouge marks on one side but on both sides, with matching orientation; also, both ends seem to have been gnawed away - these are not natural breaks.",,,Plesiosaur,G.03874,unknown,55801,G.03874a.jpg; G.03874b.jpg; G.03874c.jpg,Chronostratigraphy,Jurassic Period,Plesiosaurus sp.,https://data.nhm.ac.uk/media/ludlow:G.03874a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03874b.jpg; https://data.nhm.ac.uk/media/ludlow:G.03874c.jpg
7167,"Macadam, Justin",Bromfield Manor,"Nodule containing the internal mould of the Silurian cephalopod, Gomphoceras sp. showing septa. Found in building stone in wall at Bromfield Manor. The counterpart of this specimen is G.05436.002.",52.3796619,-2.75065475,Cephalopod,G.05436.001,SO4976,48224,G.05436.001.jpg,Chronostratigraphy,Silurian Period; Ludlow Series,Gomphoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05436.001.jpg
7079,"Norton, W.J.",Upper Millichope,"Single valve of the Silurian fossil brachiopod, Ludfordina pixis and partial pygydia of the trilobite Dalmanites myops. Found at Upper Millichope.",52.49670732,-2.72318718,Brachiopod,G.04508,SO5189,653834,G.04508.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian; Elton Formation,Ludfordina pixis; Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.04508.jpg
6966,"Lewis, Megan","Highley Colliery, Shropshire","Fossilised remains of the stem section of the Carboniferous lycopsid, Sigillaria sp. Found at Highley Colliery, Shropshire.",52.21960287,-2.38200088,Plant,G.03675,SO7458,71721,G.03675a.jpg,Chronostratigraphy,Carboniferous Period,Sigillaria sp.,https://data.nhm.ac.uk/media/ludlow:G.03675a.jpg
8254,"Baker, Harry",Sunken Road,"Fossilised remains of parts of Silurian graptolites, Pristiograptus sp. Found at the Sunken Road, Burrington.",52.33422582,-2.82326525,Graptolite,G.14728,SO4471,55709,G.14728a.jpg; G.14728b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Coalbrookdale Formation,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14728a.jpg; https://data.nhm.ac.uk/media/ludlow:G.14728b.jpg
7023,unknown,Bringewood,"Fossilised shell remains of the Silurian planospiral gastropod, Poleumita globulosa found at Bringewood. Counterpart to G.03988.001",52.35250335,-2.77955858,Gastropod,G.03988.002,SO4773,657666,G.03988.002a.jpg; G.03988.002c.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Bringewood Formation,Poleumita globulosa,https://data.nhm.ac.uk/media/ludlow:G.03988.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03988.002c.jpg
7220,"Zalasiewicz, J","Achanarras, Spittal, Caithness.","Fossilised remains of the tail section of the Devonian lung fish, Dipterus sp., found at Achanarras Quarry, Spittal, Caithness. Individual scales, showing concentric growth rings, visible.Tail fin also preserved.",58.46592732,-3.45873208,Fish,G.06194,ND1554,656091,G.06194.jpg,Chronostratigraphy,Devonian Period,Dipterus sp.,https://data.nhm.ac.uk/media/ludlow:G.06194.jpg
7086,"Henwood, N.; Roberts, S.",Ludlow Castle,"Silurian brachiopod, Orbiculoidea sp. Found near Ludlow Castle.",52.36177534,-2.73566629,Brachiopod,G.04574.001,SO5074,657388,G.04574.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Whitcliffe Formation,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04574.jpg
7001,unknown,Grinshill Quarry,Fossilised footprints attributed to Cheirotherium in Triassic sandstone from Grinshill quarry,52.80242304,-2.71341569,Cheirotherium,G.03853,SJ5223,78616,G.03853.jpg,Chronostratigraphy,Triassic Period,Cheirotherium sp.,https://data.nhm.ac.uk/media/ludlow:G.03853.jpg
8255,unknown,South Shropshire,"Fossilised remains of numerous Silurian graptolites, Pristiograptus sp., in a split and fractured nodule. Found in South Shropshire.",,,Graptolite,G.14730,unknown,55715,G.14730.jpg,Chronostratigraphy,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14730.jpg
7049,"Norton, W.J.",Upper Millichope,"A fossilised internal mould of a strongly inequilateral valve of the Silurian bivalve, Modiolopsis laevis. Found at Upper Millichope.",52.49670732,-2.72318718,BIVALVE,G.04198,SO5189,77277,G.04198.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Elton Formation,Modiolopsis laevis,https://data.nhm.ac.uk/media/ludlow:G.04198.jpg
8201,Bibbs,Unknown,"A fossilised leaf of a Carboniferous seed fern, Neuropteris sp. Collected from the Coal Measures.",,,Plant,G.14405.003,unknown,71534,G.14405.003.jpg,Chronostratigraphy,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14405.003.jpg
7095,"Watts, William Whitehead (Professor)",Buildwas,"Silurian brachiopod Resserella elegantula, found at Buildwas.",52.63256495,-2.53334302,Brachiopod,G.04634,SJ6404,655477,G.04634.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series; Coalbrookdale Formation,Resserella elegantula,https://data.nhm.ac.uk/media/ludlow:G.04634.jpg
7024,unknown,Unknown,Fossilised shell remains of the Silurian gastropod Liospira sp.,,,Gastropod,G.03994,Unknown,57264,G.03994.jpg,Chronostratigraphy,Silurian Period,Liospira sp.,https://data.nhm.ac.uk/media/ludlow:G.03994.jpg
8270,"Smith, Dr R.D.A.",Leintwardine; Herefordshire,"Fossilised fragments of the Silurian Graptolite Pristiograptus sp. Found at Leintwardine, Herefordshire",52.32481279,-2.88178252,Graptolite,G.14799,SO47,56401,G.14799.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Middle Elton Formation,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14799.jpg
7065,"Tarrant, P.; Tarrant, M.","Morville, Bridgnorth.","Fossilised remains of part of the Devonian plant, Parka decipiens, showing a reticulate structure. Found at Morville. Mounted on card.",52.50643275,-2.59074793,Plant,G.04323,SO69,656418,G.04323.jpg,Chronostratigraphy,Devonian Period; Lochkovien stage,Parka decipiens,https://data.nhm.ac.uk/media/ludlow:G.04323.jpg
7225,"Peele, Miss","Longden Common, Shropshire","Fossilised remains of a fern frond. Found at Longden Common, Shropshire.",52.6307612,-2.84359768,Plant,G.06209,SJ4304,47864,G.06209.jpg,Chronostratigraphy,Carboniferous Period,Indeterminate Fern,https://data.nhm.ac.uk/media/ludlow:G.06209.jpg
7098,"Bayliss, Mr. J.",Haye Park,"Fossilised remains of the Silurian brachiopod Kirkidium knightii. Found by Bayliss, J. at Haye Park near Ludlow",52.33462062,-2.76456752,Brachiopod,G.04698.001,SO4871,655625,G.04698.001.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Upper Bringewood Formation; Aymestry Limestone Member,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.04698.001.jpg
7026,"Thacker, Merryn",Sunnyhill Quarry; Ludlow Town,"Fossilised shell remains of Silurian gastropod Cyclonema cirrhosa found at Sunnyhill Quarry near Ludlow, Shropshire",52.34370416,-2.75004515,Gastropod,G.04013,SO4972,56944,G.04013.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Upper Bringewood Formation,Cyclonema cirrhosa,https://data.nhm.ac.uk/media/ludlow:G.04013.jpg
8321,,,"Painted 19th Century plaster cast of the cranium of an extinct anthracothere, Merycopotamus dissimilis. Original specimen was collected in the Siwalik Hills of India and was slightly distorted in process of fossilisation.",,,Anthracothere; Skull,G.15184,unknown,73330,G.15184a.jpg; G.15184b.jpg,,,Merycopotamus dissimilis,https://data.nhm.ac.uk/media/ludlow:G.15184a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15184b.jpg
7091,"Beesly, Mrs",Unknown,"Internal mould of the valve of an Ordovician brachiopod, Dolerorthis sp.",,,Brachiopod,G.04581,unknown,54806,G.04581.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Dolerorthis sp.,https://data.nhm.ac.uk/media/ludlow:G.04581.jpg
