fossil_id,description,object_name,strat_type,period,taxonomy,url
7356,"Fossilised remains of a valve from the Carboniferous articulate brachiopod, Spirifer crassa. The valve has radial ribbing and a deep median sulcus.",Brachiopod,Chronostratigraphy,Carboniferous Period,Spirifer crassa,https://data.nhm.ac.uk/media/ludlow:G.07517.jpg; https://data.nhm.ac.uk/media/ludlow:G.07517b.jpg
7160,"Part of the phragmocone of the Silurian orthocone cephalopod, Orthoceras ludense.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.05403a.jpg; https://data.nhm.ac.uk/media/ludlow:G.05403b.jpg
7007,"Fossilised remains of a single, incomplete valve of the Cretaceous Bivalve, Inoceramus concentricus.  The valve is inequilateral and displays strongly ridged concentric growth lines.",BIVALVE,Chronostratigraphy,Cretaceous Period,Inoceramus concentricus,https://data.nhm.ac.uk/media/ludlow:G.03881.jpg
7117,"Fossilised remains of cephalon from the Ordovician trilobite Trinucleus fimbriatus (a) and pygidium from trilobite Platycalymene duplicata (b). Found at Llanfawr Quarry, Llandrindod Wells. Counterpart to trilobite specimen G.04897.001.",Trilobite,Chronostratigraphy,Ordovician Period,Trinucleus fimbriatus; Platycalymene duplicata,https://data.nhm.ac.uk/media/ludlow:G.04897.002.jpg
7251,"Mandibular border of an endogarth of a Silurian eurypterid, Pterygotus sp.",Eurypterid,Chronostratigraphy,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06345a.jpg; https://data.nhm.ac.uk/media/ludlow:G.06345b.jpg
7372,Fossilised remains of Carboniferous crinoid stems in crinoidal limestone.,Crinoid,Chronostratigraphy,Carboniferous Period,CRINOIDEA,https://data.nhm.ac.uk/media/ludlow:G.07726.jpg
7006,"Pyritised remains of the Jurassic crinoid Pentacrinites fossilis. Remains of stems, branching arms and pinnules present.",Crinoid,Chronostratigraphy,Jurassic Period,Pentacrinites fossilis,https://data.nhm.ac.uk/media/ludlow:G.03877.002.jpg
7008,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Prominant 'ears' are visible on either side of the umbo. Collected from the Upper Chalk.",BIVALVE,Chronostratigraphy,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.001.jpg
7135,"Fossilised fragment of phragmocone of the Silurian cephalopod, Kionoceras angulatum showing septal segments. Found in Wigmore Road, Ludlow.",Cephalopod,Chronostratigraphy,Silurian Period,Kionoceras angulatum,https://data.nhm.ac.uk/media/ludlow:G.05013.jpg
7060,"Part of the phragmocone (cast (a) & mould (b)) of the Silurian orthocone cephalopod, Orthoceras ibex.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.04292.jpg
7410,"Fossilised remains of ventral rim of the Silurian Cephalaspid fish Hemicyclaspis sp. found at Temeside, Ludlow.",Fish,Chronostratigraphy,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07921.002b.jpg; https://data.nhm.ac.uk/media/ludlow:G.07921.002a.jpg
7403,"Fossilised remains of the ventral rim, of the headshield, of the Silurian Cephalaspid fish, Hemicyclaspis sp. Further fish fragments, including spines, may be seen within the matrix. Collected from within the Downtonian.",Fish,Chronostratigraphy,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07884.jpg
7009,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Collected from the Upper Chalk.",BIVALVE,Chronostratigraphy,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.002.jpg
6908,Fossilised specimen of Ludlow Bone Bed material containing many fragments of both fish spines and scales.,Ludlow Bone Bed,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.03489a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03489b.jpg
6872,"Fossilised remains of the ventral headshield of the Silurian heterostracan fish, Phialaspis symondsi. Found at Devil's Hole, Morville, Shropshire.",Fish,Chronostratigraphy,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.03295a.jpg; https://data.nhm.ac.uk/media/ludlow:G.03295b.jpg
7015,"Fossilised remains of the Silurian jawed fish Onchus sp. found at Ludford Corner, Ludlow.",Fish,Chronostratigraphy,Silurian Period,Onchus sp.,https://data.nhm.ac.uk/media/ludlow:G.03928.001.jpg
7012,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.001.jpg
6811,"Part of the phragmacone of the Silurian orthocone cephalopod, Polygrammoceras bullatum. Individual septa can be observed.",Cephalopod,Chronostratigraphy,Silurian Period,Polygrammoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.02671.jpg
7314,Fossilised shell remains of the Silurian bivalve Grammysia cingulata.,BIVALVE,Chronostratigraphy,Silurian Period,Grammysia cingulata,https://data.nhm.ac.uk/media/ludlow:G.06898a.jpg; https://data.nhm.ac.uk/media/ludlow:G.06898b.jpg
7254,Fossilised remains of a Silurian eurypterid found at Downton.,Eurypterid,Chronostratigraphy,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.06379.jpg
7037,"Fossilised fragment of the phragmocone of the Silurian orthocone cephalopod, Kionoceras angulatum, showing longitudinal ridges. Found at Bringewood.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Kionoceras angulatum,https://data.nhm.ac.uk/media/ludlow:G.04090.jpg
7188,Fossilised remains of pygidium of the Ordovician trilobite Ogygiocarella debuchi found by the Birmingham University Extra Mural Department at Hillside.,Trilobite,Chronostratigraphy,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.05709.jpg
7182,Fossilised remain of an assemblage of Upper Cambrian trilobites showing post burial deformation. Found nr Trawsfynydd.,Trilobite,Chronostratigraphy,Cambrian Period,Olenus sp.,https://data.nhm.ac.uk/media/ludlow:G.05623a.jpg
7138,"Parts of the phragmocone of the Silurian orthocone cephalopod, Orthoceras ludense. Siphuncular foramen visible on septal surface.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.05023.jpg
7100,"Fossilised remains of the Internal mould of the articulate Silurian brachiopod, Gypidula galeata. Both valves present. Pronounced fold and sulcus visible. Found at Elton.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Gypidula galeata,https://data.nhm.ac.uk/media/ludlow:G.04727.jpg
7446,"Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole, Morville, Shropshire.",Fish,Chronostratigraphy,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08143.jpg
7191,"Fossilised remains of pygidium of the Ordovician trilobite Niobella selwyni found by Norton, M. at Whitegrit Mine.",Trilobite,"Chronostratigraphy, Lithostratigraphy",Ordovician Period,Niobella selwyni,https://data.nhm.ac.uk/media/ludlow:G.05741.jpg
6813,"Fossilised remains of the Ordovician trilobite Onnia superba, comprising the cephalon only. Found in the River Onny near Wistanstow, Shropshire.",Trilobite,Chronostratigraphy,Ordovician Period,Onnia superba,https://data.nhm.ac.uk/media/ludlow:G.02691.jpg
7316,Fossilised shell remains of the Silurain bivalve Fuchsella amygdalina.,BIVALVE,Chronostratigraphy,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.06936.jpg
7261,"Part of Silurian phyllocarid, ceratiocaris sp.",Phyllocarid,Chronostratigraphy,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.06440.jpg
7202,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchi found at Hillside.,Trilobite,Chronostratigraphy,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.06074.jpg
